Sample,AIM2,BCL2A1,BLNK,C11orf75,C14orf11,C14orf82,C19orf59,C1orf71,C5orf41,C9orf130,CABIN1,CARD16,CARD17,CCDC82,CD274,CLEC12A,CLEC12B,CRIP2,CTSL1,CXorf21,D4S234E,DDX3Y,DSC2,DYRK2,FAM26F,FCGR1A,FCGR1B,FCGR1C,FCGR2C,GBP3,GPR68,GSTM2,HIPK2,IFI16,IGF2BP3,IL7R,IRF5,IRS2,JAM3,KDM1B,KLRB1,LGALS3BP,LMTK3,LOC100128460,LOC100128498,LOC100129067,LOC100130154,LOC100130289,LOC100130332,LOC100130624,LOC100131718,LOC100132199,LOC100132425,LOC100132510,LOC100132728,LOC100132761,LOC147804,LOC283267,LOC387934,LOC389286,LOC389342,LOC389386,LOC390876,LOC391769,LOC400652,LOC402221,LOC439992,LOC440525,LOC441032,LOC642073,LOC642076,LOC642567,LOC643007,LOC643779,LOC643882,LOC644037,LOC644642,LOC645351,LOC646821,LOC646909,LOC646949,LOC647074,LOC647908,LOC648343,LOC648733,LOC648740,LOC648863,LOC648984,LOC649330,LOC649801,LOC649839,LOC651919,LOC652113,LOC653324,LOC653737,LOC654074,LOC727848,LOC728207,LOC728310,LOC728602,LOC728744,LOC729342,LOC729687,LOC730746,MAST3,MIR1974,MIR574,MPL,MS4A2,NDUFA5,NELL2,NHLRC4,NPAT,NUDT2,P704P,PARP9,PIK3AP1,PIK3CG,PIK3IP1,PKN2,PLSCR1,PPIB,PRIM2,PRKCA,PSG9,RNU4ATAC,RYBP,SDPR,SELPLG,SERPING1,SIDT2,SNORA12,SNORD13,SNORD62B,SPOCK2,TARP,TLR5,TMEM106A,TMEM51,TMSB4X,TNFAIP6,TNIK,TRA1P2,TTRAP,TYMP,UHMK1,USP6,VWF,ZNF148,ZNF609,Condition
GSM1033239,6.9233416465,8.774196826,6.947122276,8.487666329,7.999379007,6.567987885,7.733632015,10.3396129,10.410781095,7.876094409,7.934964711,8.365298534999999,5.949287927,6.526001699,5.104444236,7.82327723325,5.41290468,6.849654724,6.4007523866666665,7.5201401235,7.629752176,7.913784207,6.6242208730000005,8.1945499495,9.97315376,6.730614474,7.001238738,6.753510399,5.98154282,7.66820176,6.293264388,7.5155079795,7.357456465,10.60477871,7.126567206,11.399375585,5.8752979624999995,8.778882905,7.404948775,6.466582367,11.70774397,6.524181495,6.573907357,6.456291419,6.380079401,7.784823579,10.80537664,8.401503823,5.499129085,8.1710148955,9.94819062,9.70791862,9.433486743,7.656879954,5.841461858,5.529927671499999,8.943603321,7.474695557,7.407618758,6.650720945,12.537764110000001,6.6317479084999995,7.083190982,6.565229132,7.649918553,10.44729214,6.391452965,7.752847709,7.214723212,9.599399707,9.518309003,9.141370084,10.64923317,8.491609679,6.768791666,8.418743765,7.898190746,6.929275227,7.444880888,9.90151827,8.857207658,7.775952501,6.286139002,10.06291444,6.134671864,7.578208624,7.366206788,7.604178148,7.996708218,8.600059033,10.11821526,7.070969277,6.431019157,6.697945033,11.140995634500001,7.934055209,6.4430885875,7.272023287,5.840884865,7.1848311365,5.701487876,8.0057012495,8.368954547,7.714845139,8.908194684,9.463362274,7.056625174,7.478496399,7.28628998,7.343333645,9.949037833,6.262168612,7.609248032,7.699372521500001,8.745848569,8.831301688,9.854254696,8.828584481,10.18710067,8.644729944,6.944138035,7.950507612,5.690827165,8.136164744,6.538597968,7.448782217,9.655663968,10.56310792,7.198438557,5.753765475,9.273516122,10.15575087,9.626343999,7.396586048,11.43298373,8.651057271,7.306633356,8.573725202,6.2402611630000004,10.766676328,6.704893544,7.170440498,7.872746197,9.195758074499999,7.5499076875,7.440833565,7.413471511,5.992402041,9.85185341,6.762616714,ASD
GSM1033240,7.0015306945,8.762000688,7.145492652,8.903024982,8.079765593,6.561223413,8.517103039,9.776190769,9.5629452095,8.448568458,7.751994534,8.705162900333333,5.9997346805,6.467103459,5.178991818,8.1390547715,5.472307435,6.215259041,6.860772375333333,7.082103935499999,7.037830047,8.341318519,7.168014587,7.7887573375,10.15001566,7.260616085,7.419548171500001,7.253519631,6.531613873,8.144872918,6.164598703,7.973105347000001,6.998167265,10.54354674,7.169163932,10.669378975,6.727941304,8.208526712,7.675067928,6.868160777,11.77809086,6.056249961,6.417784305,7.052296124,7.020444241,8.164128274,11.27581959,8.452919899,6.445163924,8.963142491500001,10.73832143,9.582949333,9.462119322,8.351490466,5.861559888,6.644732082499999,9.196070542,7.168950476,7.774706095,7.665884771,12.96531086,7.2410938665,7.527714771,7.170440498,8.120373459,10.84379665,6.102672013,7.813722154,6.973801856,9.529894363,9.458907607,9.807946176,10.87106745,8.66651386,7.518046858,9.0763575995,8.424838721,7.521667152,7.790617409,10.328982975,9.52360774,8.339090838,6.281555461,10.37030783,6.220825709,8.255756729,7.680044288,7.097301686,8.423413403,8.781497231,10.51224398,7.342547504,6.444670016,7.181278385,11.5502640035,8.578918302,6.7475899215,7.999379007,6.424016284,7.73634133,5.42753795,8.274773726,8.983572463,8.243833013,8.903939326,10.22231357,6.532597058,7.348069821,6.466769358,7.493736589,9.170429981,6.931142693,7.099713368,7.4688504235,9.192593476,8.9951499025,10.29464212,8.751788063,9.810198251,7.97922288,7.553663392,8.846769193,6.691218618,7.798166109,6.564806518,6.58308713,8.921724855,10.45491744,7.06170785,6.013466384,10.17189655,9.697277207,9.325494114,6.654220273,11.23751063,8.196402152,7.805989486,9.120476529,6.212133671,10.9412190635,7.05649037,6.482254785,8.649510731,8.931214595,8.062350276,6.42384505,7.220264991,6.537458156,9.238963365,6.740047358,ASD
GSM1033241,7.071866269999999,8.708639306,6.991646938,8.705061884,7.865060681,6.645049225,8.574935194,9.988622293,10.0387802875,8.159462767,7.833999251,8.586392189,5.988821923,6.497636797,5.184437735,8.25306091725,5.489729591,6.324349044,6.799411738,7.311896233000001,6.887311249,8.019561149,7.238273202,8.10882402625,9.94002589,7.145256741,7.4931633170000005,7.234992012,6.22383008,8.037069984,6.273166304,7.829091640500001,6.88950488,10.56648512,7.386013495,10.99003415,6.5867040835,8.17330393,7.803553908,6.663612148,11.74323355,6.113007723,6.509908224,6.583481253,6.838060414,7.711661247,10.95136711,8.327090716,5.7688553225,8.347763207,10.18062367,9.296302669,8.936540286,8.028364935,5.909885562,5.9275234195,9.021013165,7.269951094,7.595273471,7.03222087,12.871489725,7.0296988835,6.945530901,6.732852539,7.578746591,10.66900311,6.424918677,7.497435367,6.937906442,9.391854458,9.280805158,9.332760377,10.37883268,8.263563769,7.036311769,8.7000891295,8.195703519,6.915962954,7.642556729,9.7766213335,8.874426439,7.789428358,6.256466119,9.696582081,6.127884776,7.582175975,7.25281657,7.315746412,8.264663764,8.559260986,10.00614481,7.199465473,6.535472486,6.884658162,11.363518831499999,8.122450015,6.6698263475,7.513913335,6.142419213,7.5161101624999995,5.669616597,8.063513049,8.525870914,8.029262439,8.984067811,9.539299864,6.642167867,7.60668965,6.293773053,7.18972095,9.308044136,6.89207108,7.550990562,7.400889395,9.010851578,9.075631134999998,10.09739721,8.745391556,9.728016152,8.447833016,7.479315352,8.317726418,5.885160473,7.716878321,6.659933538,7.707857774,9.503964803,10.66388784,7.872746197,6.102775947,10.09274299,10.18246432,10.20069397,6.860950077,11.37412106,8.187368504,7.793976284,8.796629943,6.237318343,10.659037397999999,7.174728432,6.959199897,8.466741034,8.8346797635,8.1197203025,7.187072016,7.294792063,6.462700782,9.78827673,6.511617174,ASD
GSM1033242,7.1341459515,8.672089613,7.520516049,8.11508002,8.394982969,6.543991152,8.431447654,9.68174796,9.3664573095,8.188448126,7.559544692,8.461013609666667,6.033635654,6.405456157,5.302562671,9.4186629865,5.530082214,6.357982368,7.056188225333333,7.1021770244999995,6.284349027,8.591738678,6.992969175000001,7.81392567625,10.32770213,7.210985227,7.5283121315,7.190463537,6.338688573,7.513648029,5.920832829,7.9335975175,6.703853774,10.56887799,7.576489056,11.005091395000001,5.908866915,7.812209641,7.153452758,6.334739829,11.04955731,6.468018994,6.564193345,6.749988707,6.730614474,8.446638798,11.31001845,8.723310278,6.307195303,8.9403276095,10.08795687,9.929947586,9.849641922,7.930251886,6.223176293,6.4914012415,9.291455843,7.238066792,7.77165397,7.224314911,12.681024015,7.0262688954999994,7.469300911,6.605724804,8.177346821,10.52827847,6.119733282,7.651905341,7.17685406,9.842957994,9.484776122,9.930775205,11.10042001,9.321278385,7.173872951,9.09744819,8.016040512,7.237024905,7.86207792,10.834021660000001,9.912239323,8.395383665,6.536428071,10.49803191,6.051220389,8.23747999,7.878789204,7.157794533,8.462259058,8.798974872,10.94252793,6.948990632,7.007403195,7.413185492,11.4463424185,8.724243942,6.631597671,8.101127641,6.003389185,7.7281397775,5.697305667,8.3476571805,8.882664657,8.273767,8.455205445,8.936540286,7.154745645,7.757059156,6.430505486,7.440078992,9.081808928,6.725217797,7.169677492,7.6513492124999996,9.064917897,9.212365657500001,10.15575087,8.265007496,10.10449022,7.902867212,7.295345373,9.456418318,6.385590725,8.065234,6.578242895,6.723434512,8.636945366,10.0620539,6.695175954,6.037778622499999,10.11459454,9.695830915,9.213233182,6.58749831,11.49574734,7.841600516,7.15140571,8.794343957,6.099194175,10.77703592,7.5333951814999995,6.811972509,8.747535568,9.0393168155,7.406598589,6.362296752,7.24808493,5.729348213,9.283852984,6.434682601,Control
GSM1033243,6.7871888355,9.563688732,6.824165928,8.785863305,8.042951027,6.651522347,8.859649111,9.236519814,9.6531462075,8.235646157,7.963213161,8.970884514333333,6.2077042415,6.316850492,5.497568778,8.4874264615,5.264716439,6.108527166,6.764481797999999,7.121324158,7.35929087,8.247124513,8.346102987,7.73980755075,10.13751935,7.328619677,7.7027708705,7.07045725,7.383985909,7.2632278,6.206013608,7.763741893,6.874756379,10.49803191,7.533953067,10.0801159115,6.5234484015,8.648724929,6.927655245,6.462235851,11.23236219,5.702031086,6.259439668,7.409751285,6.902669387,7.669866841,11.17105415,8.303163612,6.116502657,8.5989627825,10.36814165,9.161521788,9.015512111,8.370125562,5.893531192,6.333453164,9.68174796,7.463460488,7.3924056,7.49540791,12.22656376,6.840186237499999,6.936813393,6.97820463,7.638729941,11.27027014,5.915964686,8.121421315,6.596445218,10.09274299,9.237160498,10.188229,10.11630996,8.229276708,7.322572595,8.5641948735,8.560911689,7.115189972,7.864505605,9.696983559,8.797585525,7.699019338,6.400406138,10.16815453,5.849255821,7.737396595,7.89540434,7.181012836,8.350362817,8.820080429,9.777769357,7.522829739,6.404174614,7.256418743,10.9225039445,8.073166124,7.195143887,7.313704657,6.057332108,7.7916679769999995,5.720809606,8.150403798,9.110475727,8.091105499,9.134114465,9.75134843,6.967394656,7.657741763,6.566194963,7.062892506,9.073147454,6.900582168,6.826792588,7.371728685999999,9.149091033,9.092392771,10.35932255,8.383875752,9.57173379,8.343657804,7.381343104,8.671280545,6.251555284,7.579583918,7.313448353,6.562195272,8.459050008,10.26579508,7.166957862,5.730782025,9.569049807,9.285009944,8.649976407,5.766977242,10.82542434,7.884885749,7.949917084,8.989671373,6.592072326,10.832839786,7.547103938,6.739822278,8.023446354,9.1915181625,8.100158905,6.654834643,7.989192561,5.786299162,8.935028176,6.279726582,ASD
GSM1033244,6.9391217114999995,9.282691835,7.127034919,9.01799538,8.118061664,6.691811235,8.583173107,9.461566268,9.615917613499999,8.203763089,7.564944709,8.731162433666666,5.8983237719999995,6.740696321,5.140191461,7.779814063750001,5.409353346,6.797976556,7.097921621333334,7.515498181,6.878619353,8.470202797,7.2771384585,7.8862298075,10.11459454,6.664037078,7.052249016999999,6.559439612,6.471994979,8.215510597,6.261647386,7.200320700000001,6.762170149,10.38734667,7.640217383,10.884030618499999,6.8149516425,7.79180931,7.038057423,6.151970014,11.03865295,6.147425764,6.649634494,6.842207054,6.502298487,8.357428838,11.28889019,9.141370084,5.652307802999999,8.8825595665,10.53998828,10.24316253,9.896205527,8.293246905,6.204240599,5.6400041045,9.189200468,6.897833851,8.304933042,6.724543108,12.426723405,6.945291897500001,7.478496399,6.84896608,8.42114706,10.73949045,6.286773055,8.020493619,7.206921795,10.28806825,9.910604103,10.12481545,11.24477487,9.126806982,7.488105583,8.930455822999999,8.086574381,7.349861875,7.740942838,10.494234705,9.629153054,8.167116859,6.596445218,10.89873708,6.21740274,8.087525127,7.966333342,7.040021152,8.850514905,8.531847182,10.88098095,7.411340644,7.095097009,7.479828811,11.217248925,8.965354173,7.001104922,7.910222198,6.08215805,7.154684189,5.780244901,8.6749497415,9.473594124,8.458366924,8.672984727,8.444014817,7.38424541,7.293835431,6.337305503,7.613661421,9.555172624,6.838739667,7.137959537,7.3259367695,8.91575965,9.406664239000001,10.05059931,8.286714277,9.967361797,8.196402152,7.774426263,9.323563169,5.971399194,7.738538281,7.101398242,6.707511577,9.251496039,9.381964922,6.64838952,6.098533716,9.80575577,9.163230308,8.978696739,6.71011354,11.42622361,8.496188566,7.289111741,9.087222702,7.231400652,11.0822462715,7.6448137605,6.603178932,8.638128423,9.333278767500001,7.829853517,6.301277691,7.305325472,5.482264872,9.478791903,6.472409152,ASD
GSM1033245,6.7477954454999995,8.697441119,6.854712041,8.120373459,7.914091808,6.924883761,7.788013949,9.322414839,9.3497630505,8.303485277,7.579858426,8.564382867666666,6.1811910945,6.35846224,5.173489334,7.880933828,5.203793988,7.292268818,6.476705629666667,6.812538126,7.892886885,8.548382484,6.1536306935,7.88582176975,9.545015493,6.263996147,6.662963985499999,6.424389007,6.841754849,7.906243362,6.776978333,7.7635988575,7.310119375,10.47856576,6.777200839,11.05281115,6.4639790665,8.224235123,7.075998939,6.078207821,12.49820706,5.474229769,6.811713639,7.011877914,6.633790865,7.842864163,10.89019056,8.328934414,6.1217904615,8.6414448725,10.44514792,9.663312666,9.296302669,8.00583667,5.993635558,6.4302818725,9.292705772,7.51523929,7.246789504,7.044932045,12.616946475,6.597706491,7.116182711,6.887991587,8.138839363,10.77165629,6.294419689,7.667057507,6.796345872,9.490398219,9.40307893,10.0620539,10.6380553,8.629632378,7.252260877,8.69715985,8.323049791,7.206921795,7.725970469,10.19338801,9.33452667,8.220434366,6.511807161,10.20166414,6.065516535,7.79787434,8.197145479,7.265042342,8.4607293,8.933000689,10.17486357,7.840044933,5.642760348,7.059562295,11.281692191000001,8.492339001,6.8337148165,7.923189543,5.88411206,7.656413349999999,5.382572795,8.0573837955,8.962541472,7.868182718,8.848181056,9.267865335,6.986731645,7.469300911,6.386296663,7.39264975,8.956048642,6.263463575,6.834966394,6.897036558,8.8654403,8.706356232000001,9.959725022,8.134227152,9.809483708,7.749776384,7.181717318,8.740189136,6.135640143,8.085209308,6.864323811,6.751097086,8.32226715,10.0704249,7.366206788,5.450132158000001,9.799127942,9.584971119,9.145277232,6.378100135,11.62571595,9.384528614,7.352962441,8.819161157,6.407050712,10.6713867955,7.0585502925,6.712230006,8.030650928,9.2631844105,7.6183624285,6.179998906,7.37562957,5.996120258,9.218345925,6.522308002,ASD
GSM1033246,6.830981833999999,8.878992985,7.226337003,9.043971751,8.003235934,7.001249736,8.301299483,9.706593788,9.980458213,8.641731321,7.628573897,8.761728995333334,6.210670923,6.550576476,5.28634303,9.594522579,5.424119152,6.492021046,7.330520657,7.409426128,6.592647984,8.432252387,7.769992624,7.964645613,10.51564928,7.164556346,7.7255727015,7.310119375,7.045895153,7.612291488,6.140077404,7.1659072219999995,6.718286147,10.56887799,8.069820726,10.998449075,5.7092312755,8.364477721,6.900139538,6.329815474,11.34706545,5.788763042,6.254920717,6.970213475,6.715696193,7.988870162,11.09029862,8.355262636,6.4003761595,8.966833827,10.81723575,9.471524497,9.174297536,8.093684074,6.005850097,6.6724804615,9.281391263,6.919540631,7.038057423,7.768368337,12.57597862,6.57171619,7.343882083,7.014672445,8.010791457,10.82666563,6.047807538,7.96972232,6.913578164,9.732506477,9.255522817,9.725066817,10.64535163,8.720608374,7.632419037,8.843640346499999,8.538813261,7.00223527,7.83491045,10.0028083545,9.172156357,7.937532551,6.438639155,10.29941113,6.169837208,7.902867212,7.677444653,7.709016471,8.638481402,8.995019082,10.25374668,7.162902072,7.052521389,7.109860879,10.9790372985,8.483363112,6.965107677500001,7.707259191,6.500815998,7.629170947,5.915203094,8.169313743,8.781987066,8.228594831,8.674962388,8.978696739,6.731100531,7.507512642,6.259630505,7.527966826,8.436127414,6.067457077,7.292550195,7.0824218565,9.062329305,9.396862101,10.43607039,8.856304112,9.893060793,8.575633586,7.378714869,8.581674909,6.089431598,7.458830975,7.016330001,6.962827334,9.54145092,9.765434027,7.46841034,6.402857603,10.05677052,9.677382952,9.240160717,5.664025859,10.97312972,7.590746074,7.622559739,9.214392913,6.830354749,10.7584489485,7.457550456,6.372175947,8.127832596,9.324647133,7.5305698555,6.675687519,7.710476281,5.353756118,9.760354411,6.258100421,Control
GSM1033247,8.015518657,9.207577748,7.12325719,8.922719622,7.969989679,6.896243136,8.652637902,10.03163836,9.879351373999999,8.257535103,7.342108751,8.990523735666667,6.552132687,6.334739829,6.133135641,9.24888794675,5.411684409,6.267555729,6.822792908666667,7.7145775765,6.654035139,8.133254086,7.85483456,8.00442007325,9.997946373,9.235406226,9.263310776,8.925774674,6.879732703,8.291095401,6.36121004,7.765843030499999,6.708994932,11.24477487,8.127832596,10.874702150000001,6.444800793,7.481141936,6.953958189,6.407748648,11.51264733,6.702575356,6.142560773,6.963263853,6.798837579,8.086862067,11.26797453,8.674962388,6.220491855500001,8.7553974325,10.35418626,9.513007391,9.420071893,8.456324544,6.114532221,6.597028420999999,9.276509053,7.005220687,7.781417849,7.441117523,12.679923995,7.492737028500001,7.349094705,6.749780774,8.020852056,10.43395214,5.830707319,7.751420327,6.864958444,10.72131114,9.2434742,9.650072976,10.56430748,8.563346549,7.395239876,8.783079717500001,8.057725711,7.115687398,7.843165316,10.065626435,9.250385372,8.149475848,6.467103459,9.95477957,6.17588649,7.8355088,8.045960576,7.522213326,8.310425893,8.733308698,10.24223762,6.92224616,6.834079664,7.296633525,11.400956891,8.458366924,6.489809210500001,7.615957412,6.191158544,7.7354440445,6.63750574,8.159357115999999,8.790037523,8.04262827,8.434520623,8.43300406,6.764396583,7.333570168,6.267910264,7.299741893,9.100247037,6.643575055,7.178374805,7.2292442005,8.902004197,9.965674352,10.53183254,8.63613115,9.705944052,8.164128274,8.583892397,8.653565952,6.178489697,7.401922678,7.117960478,6.97797322,8.650680073,9.934164168,7.37615861,6.5696448695,9.824323213,9.825145832,9.485491753,6.389466749,10.98680556,8.659677391,8.268414093,9.030767317,6.545486915,10.829395928499999,8.488721034000001,6.961385515,8.236676902,9.087652524,8.074317124,6.777831554,7.24627138,6.069647835,9.64365903,6.169539601,Control
GSM1033248,7.382558384,8.841465529,7.014924577,8.679557642,7.934362618,6.668828968,8.243506803,9.683068808,9.421172686,8.324863889,7.460681336,8.794128803333333,6.4951796285,6.327193047,5.370566987,8.27938949275,5.190263609,6.251719339,7.004991212333333,7.0630142540000005,7.615682671,8.276086225,7.154100467999999,7.9914479704999994,10.24501781,7.241234937,7.4455950845,6.99261712,6.426608489,7.531254422,6.380758626,7.9382745974999995,6.87904112,10.60000413,7.542637997,10.975930056500001,5.8346657925,7.705720932,6.786698183,6.346936883,11.10042001,6.403237807,6.564008126,6.932115101,6.608579431,8.274540034,11.29077073,8.782468031,6.340370514,9.107910011000001,10.49458715,9.776937704,9.767675243,8.197817892,6.280244329,6.5114527795,9.037006792,7.141628731,8.347337482,7.435817217,12.63340355,7.5038742275,7.584119008,6.587688072,7.8443896,10.5725386,6.022793782,7.762103233,6.670387391,10.22627908,9.525567042,9.457614147,11.00016243,8.775130863,7.412391504,8.992873708,8.252990153,7.249524962,7.847108225,10.398485345000001,9.519553805,8.194249339,6.285911712,10.42520095,5.978538825,8.222897429,7.882071638,6.872955357,8.646752331,8.835491006,10.46944842,6.859845994,7.707857774,7.379555743,11.283575289,8.590933923,6.887832438,7.740077769,6.015496363,7.5298184975,5.957148282,8.3418175125,9.426427646,8.05210671,8.340930387,8.955557656,6.87949928,7.442415379,6.329079938,7.16672962,9.248571131,6.849654724,7.382876792,7.185726955,9.041122244,9.2909383775,10.19005838,8.447833016,10.03621946,7.852835205,7.597250582,9.432794417,6.137315086,7.717210147,6.481707963,6.835414665,8.516326382,9.661116426,7.144211518,6.2619823624999995,10.32013912,9.901808826,9.14194045,6.615364938,11.42622361,8.461483946,7.527188167,9.106469584,7.021143918,10.7380772005,7.057335137500001,6.814391634,9.097513281,8.8392793145,8.035976243,6.454243709,7.214723212,5.675642007,9.265367317,6.573714024,ASD
GSM1033249,7.205541855,8.876686215,7.472003212,8.531847182,8.000353676,6.733772225,8.24915119,9.702322975,9.7921588365,8.465671963,7.715690122,8.487719132666667,5.630949414,6.532955849,5.131411951,9.35190593925,5.629047725,7.039765659,6.6853305616666665,7.3865055505,7.771367043,8.592524061,7.589467567,8.03418759125,10.08007617,6.377933483,6.7094235295,6.477809144,6.60456111,7.549044007,6.220340026,7.87211349,6.697720736,10.34066644,7.350659832,10.721984188,6.551167105999999,8.432616063,7.463754575,6.230930781,11.66938314,5.893065932,6.506595194,7.030034973,6.570910848,8.287419872,11.03554198,8.473172027,6.149546506,9.0874585255,10.70493167,9.974919875,9.253765087,8.163768078,6.308395354,6.409506322,9.146796914,7.240744762,7.331973547,7.245032611,12.475886415,6.4189073035,7.335092163,6.764396583,8.0942965,10.56430748,6.208485449,7.971578068,6.985187989,10.77700284,9.389997526,9.883305143,11.09702611,8.971627968,7.396049564,8.778811102,8.450299689,7.128502311,7.65954871,10.26132772,9.658328648,8.175323471,6.375422619,10.34606503,6.135950018,7.902514094,8.412042744,6.607137938,8.518710206,8.8654403,10.50277492,7.205805638,6.989423297,7.387879146,11.233633168,8.772931084,6.849811455,7.817121984,6.195025671,7.5502528054999996,5.491670216,8.214535691,9.167656064,8.207832278,8.99256793,9.207117557,6.955890468,7.195247843,6.249252648,7.455485692,8.93747805,6.369977853,7.108644662,6.9460990895000005,8.989166334,8.739515317,10.32343186,8.335259953,9.71674399,8.190956381,7.044932045,8.90483972,5.935285851,7.543240982,6.718900621,6.566798714,9.366823733,9.900238169,7.260328982,5.5041971585,9.659638945,9.332760377,9.062329305,6.605954837,11.22094898,8.068508843,7.485008247,9.252081218,5.733976352,10.749207322,7.0891547425,6.659101149,8.459503959,8.842075932,7.439970907499999,6.313837156,7.68671078,6.010897006,9.455062572,6.571717797,ASD
GSM1033250,8.6966063065,10.11017933,7.097533622,9.372929864,8.229276708,7.044461573,8.735449678,9.53252142,10.0859564215,8.501609949,7.291446061,10.020514340333333,7.362590239,6.579358447,5.877397589,8.17368150875,5.423445497,6.683091196,7.216793467333334,8.217167894500001,6.354633157,8.368954547,6.9883247265,7.778786863,10.69828719,8.438400098,8.678749060000001,8.135106906,7.258541596,8.408646059,5.900245448,7.5910941765,6.989423297,11.49346664,7.5983766170000004,10.437628221,6.3698660645,8.128514436,7.397389175,6.453725562,10.65046089,7.161596084,6.397382584,6.95301249,6.988192902,8.199525129,11.14714356,8.922719622,5.963742708,8.561253538,11.10715144,9.408151328,9.828920612,8.435283588,6.17064278,6.053455641999999,9.33156187,7.390741302,7.34859666,7.295345373,12.423177545000001,9.004037327999999,7.505144226,7.654255713,7.898487342,10.52368441,6.224946468,8.029625415,6.889086667,9.82592281,9.759665853,10.62378287,10.7176008,8.450683189,7.582421977,8.607738166,8.773767337,7.411044193,7.671804163,10.180458354999999,9.302742875,8.044952222,6.917268639,10.26384028,6.721564412,7.749524589,8.116459628,7.658024559,8.473578368,8.625961158,10.05848943,7.524190536,6.231249362,7.510907882,11.208351457500001,8.504330018,6.7843128754999995,7.634960281,6.415179484,7.6577443574999995,6.70687541,8.045746504,8.913365537,7.816804711,8.814308476,9.482738475,6.78999885,8.072862583,5.977524533,7.579583918,9.223002964,6.557872811,6.963263853,6.9110134695,8.921966461,10.66785089,11.39731141,8.767587723,9.686793189,8.845379508,9.517524589,9.049689438,6.093477283,7.624555832,7.728649998,6.830844039,9.424578155,10.49458715,7.413185492,7.284176544499999,9.703752098,9.3075286,8.202055022,5.979088072,10.89019056,7.609248032,7.659867527,9.379011424,6.841310621,10.997832689,9.503046071,6.7560248,8.362252045,9.515813966500001,8.893488670499998,6.469154734,8.038710197,6.117729264,9.780772679,6.438081695,ASD
