Gene,Log2FC,p_value,adj_pval
LYPLAL1,0.0017370869903840683,0.9627589874533928,0.9904987954305998
LYRM1,-0.05419511769505538,0.09019061565476202,0.3989205190100706
LYRM2,0.002606736877747795,0.9454886582514553,0.9854461704874529
LYRM4,0.10693368128434115,0.004302419826061102,0.0893602513053988
LYRM5,0.05512344547115415,0.04206117635981183,0.28231835290120605
LYRM7,0.0793786169821436,0.024221197749360567,0.21556934592789725
LYSMD1,0.006623841899725371,0.7664230502620032,0.9247690834146175
LYSMD2,-0.05418827457554906,0.261351506849549,0.6172503730287165
LYSMD3,-0.047890733100274516,0.3239463123487306,0.6713782675271739
LYSMD4,-0.003580911761675656,0.8624824024683108,0.9603418094253607
LYST,0.010303756475732794,0.6468988186538165,0.8726377014512534
LYVE1,0.016675666909340726,0.40812819577768666,0.7339954607136078
LYZ,-0.05783089872390082,0.5121224397933948,0.801651713137439
LYZL1,0.007121056545329726,0.6584395118453084,0.8780781941604885
LYZL2,-0.007352911339285695,0.6798356470720968,0.8876361728733105
LYZL4,-0.04622961275961556,0.003379163374971757,0.07996505137188437
LYZL6,-0.016042443519231044,0.438077506726938,0.7555166132367881
LZIC,0.018416478704670215,0.5036410935508351,0.7959079254716154
LZTFL1,0.03619625926785729,0.25211809588646855,0.6096252001069675
LZTR1,0.06271219731181349,0.11962245932672803,0.4500133753269596
LZTS1,-0.03759289408653865,0.059315942069713766,0.33015151239604706
LZTS2,0.04816157823351701,0.02638586913420001,0.22429059329493362
M160,-0.013617800289835124,0.4767451112258887,0.7806884406953665
M6PR,0.06782808571840725,0.08803318027589171,0.3947934704424312
M6PRBP1,-0.048759440646978125,0.2882923553197377,0.6411947585650056
MAB21L1,-0.05867209415384627,0.0013445020760270525,0.04747451937216421
MAB21L2,0.004925111780906508,0.7217833289730107,0.9047744538657387
MACC1,0.009720793686812857,0.5646693457564063,0.8323402594597583
MACF1,0.009148659785714188,0.6982311716600076,0.8948863295508728
MACROD1,0.008984953578296926,0.6261839855602963,0.8636654227688658
MACROD2,2.3897543269287736e-5,0.9984839890935586,0.9995017468705539
MAD1L1,-0.06121804308722562,0.07794662674282758,0.37289895615453444
MAD2L1,-0.10937692595535779,0.057620947482755105,0.3273311452626648
MAD2L1BP,-0.03539291450824222,0.1483188718456249,0.49017445226844125
MAD2L2,0.04720983514972552,0.11413563993196238,0.4430562860406252
MADCAM1,0.010106075939559962,0.49011027383799977,0.7881367756722087
MADD,0.01967136841666675,0.27312503994641185,0.6273087964246493
MAEA,-0.12419831898283028,0.004276411382603166,0.0893602513053988
MAEL,-0.010092375349587934,0.5010723967274862,0.7947814469671877
MAF,0.0994410865576933,0.001201955999267018,0.04437617128009324
MAF1,-0.026193283924450788,0.417506435656838,0.7403124328246793
MAFA,-0.006650874813186484,0.7498199845536112,0.9166710442205341
MAFB,-0.044206331206044565,0.5842179298997869,0.8431131826336656
MAFF,-0.04037008576133299,0.20601774087515104,0.5612644240896398
MAFG,0.008485952526557317,0.6195508906448144,0.860030810922155
MAFK,0.008975759820054753,0.6496905367590851,0.873475042516261
MAG,-0.009882563367444985,0.48342097518865146,0.7841835320434914
MAGEA1,-0.004533624942308211,0.7351595665823358,0.910134061629471
MAGEA10,-0.029048804336538277,0.038972557557014675,0.2718046146885804
MAGEA11,-0.01081510035954694,0.2756975080588381,0.6299767242243179
MAGEA12,-0.00785995644780231,0.5701282246253795,0.8352956680168634
MAGEA2,0.009555643514651976,0.4257898008111456,0.746347247724332
MAGEA2B,0.021882028351648136,0.175265144670186,0.5252682456601008
MAGEA3,0.016856687914148568,0.3079231104243376,0.6579685305162917
MAGEA4,2.6598555632001487e-5,0.998583423318442,0.999537605465835
MAGEA5,-0.017175603067308,0.3760830525348715,0.7107588702151877
MAGEA6,0.012362778418040364,0.35673514326718303,0.6953270862937725
MAGEA8,-0.003741862412774592,0.7810999633688461,0.9314363280081633
MAGEA9,-0.012589378491758058,0.5355279891055271,0.8166886293798368
MAGEA9B,0.022792534288461733,0.1516653522071427,0.4944082975933786
MAGEB1,0.0014577596492673065,0.9059759846999065,0.9740821228251402
MAGEB10,0.012497934226648574,0.46324476412265014,0.771349343044852
MAGEB16,0.00846897440521979,0.641574231490817,0.8708959353302412
MAGEB18,-0.0024004946126374256,0.8955944809610332,0.9708556330806423
MAGEB2,-0.017288809629120865,0.16976173330510952,0.5188108753132715
MAGEB3,0.05901157628983551,0.028851484944713943,0.234467989715859
MAGEB4,-0.008398089679945086,0.6226319269544844,0.8618230680264106
MAGEB5,0.003071440421702899,0.8891502117138691,0.968575498399253
MAGEB6,0.007645165315934287,0.6208628184823413,0.8609138238967409
MAGEB6B,-0.006614819173076971,0.7634910129197818,0.9231968662420944
MAGEC1,-0.007872179301854097,0.4210854273926318,0.7429230455328509
MAGEC2,0.03582249890659354,0.004937455844808164,0.09507627903121407
MAGEC3,-0.005114922143200395,0.5962100102220729,0.8482965878085126
MAGED1,0.015880490466345872,0.5320452056191304,0.814657980280893
MAGED2,0.009912203127403818,0.5172947362869698,0.8055750437341086
MAGED4,0.016048418796703094,0.43584342045865254,0.7540328915806221
MAGED4B,-0.06967098864697785,0.001017089626787735,0.041147790136271484
MAGEE1,0.07400330434958782,0.002298956843981289,0.06456391222426809
MAGEE2,0.005700060299450201,0.719986922953996,0.9042512427404215
MAGEF1,0.028479318225274785,0.25441604518902505,0.6119682827793012
MAGEH1,0.008187506326922712,0.7495601870222364,0.9164920409836123
MAGEL2,-0.0630338342898355,0.0058397924397811584,0.10439210307881837
MAGI1,-0.007271657862179593,0.5457427552666636,0.8222781720942088
MAGI2,0.011995015862637718,0.4801680681655055,0.7821366148431647
MAGI3,-0.007388685093406901,0.5672101797171444,0.8337032367129881
MAGIX,-0.034537385307692826,0.054478943167108426,0.31911999270948016
MAGOH,-0.10704494682142877,0.054359540559171006,0.31883219888251363
MAGOHB,0.0851629841373623,0.00381744000575872,0.08418727692699897
MAGT1,-0.07340229292582406,0.2672705754687372,0.6224429453594588
MAK,-0.05390897728640084,0.4710130819596592,0.7767017657787729
MAK10,0.028277881644917673,0.1590045327476295,0.5041239352428374
MAK16,0.023864319304944457,0.42608752218520285,0.7464229126799052
MAL,0.11595921823076952,0.02811842037287081,0.23151486284536
MAL2,-0.016266458108516502,0.35182416005777917,0.6922673760930599
MALAT1,-0.018216776500000052,0.28995162215510384,0.643050083122533
MALL,-0.014038385236263806,0.4597394154477298,0.7699318342584789
MALT1,0.0011179399395610063,0.9696070572149265,0.9921474879191263
MAMDC2,-0.0028853256469787186,0.8793154678320699,0.9656808817056893
MAMDC4,0.01119195399175782,0.5385941258770259,0.8181090917787914
MAML1,0.01444960803067821,0.3090285872210886,0.65881096140085
MAML2,0.044464922829670676,0.09628913701823642,0.41160423232501486
MAML3,0.09093296402335184,0.00596836042413464,0.1057847547106427
MAMLD1,0.005756315370879112,0.8055899496707271,0.9403287062493878
MAN1A1,-0.07685505564011012,0.15084176880553457,0.49342702471975947
MAN1A2,0.0035810873859888712,0.8682009424652197,0.9615664232114678
MAN1B1,0.01520745099038427,0.5980296584969125,0.8494318665728349
MAN1C1,0.06673682213255495,0.021315065615594844,0.20194369973942827
MAN2A1,-0.02161832338598944,0.38669183089036174,0.717916788418533
MAN2A2,0.059572399159340435,0.15121670150930736,0.4938823593464449
MAN2B1,-0.013134027726648212,0.7712969495549151,0.9271613027086701
MAN2B2,-0.022753732501373972,0.5399509694151048,0.8190615998860397
MAN2C1,0.08229931329670373,0.06226583083730426,0.33725715268754286
MANBA,0.0016648848255494564,0.9672521767233626,0.9911999020920019
MANBAL,-0.003033788647894457,0.8543883885249138,0.9580256128659155
MANEA,0.05979606397197798,0.07834820082002794,0.3737356646888582
MANEAL,-0.0027008552728940405,0.8014553294550553,0.939450765025079
MANSC1,-2.3175279532977844e-4,0.9974818884633736,0.9995017468705539
MAOA,-0.03622506143818752,0.07460402687700318,0.3665008830133972
MAOB,0.002896375821427876,0.8729620350565348,0.9632282895153492
MAP1A,0.08345378840934081,0.005522760549468794,0.10102344180885119
MAP1B,0.014982662775182976,0.2007591184345991,0.5551526796956501
MAP1D,0.030540869236263576,0.12344198095701624,0.456118482487383
MAP1LC3A,0.07029731435943207,0.009621482780084786,0.13552878433300963
MAP1LC3B,0.07341079274725272,0.014315831537908842,0.16625621652266195
MAP1LC3B2,0.01282146815659344,0.5326026603103444,0.8147182244408531
MAP1LC3C,0.015195632337912145,0.4503461391005701,0.7640738133127793
MAP1S,0.07528860690934067,0.12535333447327446,0.45838493391141544
MAP2,-0.009223059096840716,0.3530178618588409,0.693241225193772
MAP2K1,0.0648332176868135,0.006795071929241041,0.11250892015191198
MAP2K1IP1,0.023511631006868528,0.47149135270996745,0.7770350896378704
MAP2K2,0.007156052681318774,0.8380527885153738,0.9519122753086102
MAP2K3,-0.013168587762166102,0.49577699152903654,0.7917228357845448
MAP2K4,0.09385774304326931,0.044481788881209225,0.2899851768790869
MAP2K5,0.012670024783424973,0.4584579930325614,0.7692868805866659
MAP2K6,0.020456597916667034,0.2567162943005896,0.6130220537111659
MAP2K7,-0.011927179385988312,0.5933917784518072,0.8470941232682154
MAP3K1,-0.020243766593406754,0.46983856376409394,0.7759607448462171
MAP3K10,0.03404547214423069,0.14384907406204941,0.4842603559467881
MAP3K11,0.04225506095054914,0.5029770759264218,0.7955732958935818
MAP3K12,0.020547090318681217,0.41696909447747266,0.7397911087464045
MAP3K13,-0.00330043504532973,0.8675256484901289,0.9615664232114678
MAP3K14,-0.013326158432692917,0.6427008001679732,0.8713712992829166
MAP3K15,-0.006043787218406497,0.7563842166274152,0.9195231569208779
MAP3K2,0.03946669940453316,0.20016414843981686,0.5547053376428294
MAP3K3,-0.029506742648351934,0.2943555948073018,0.6468824421268717
MAP3K4,0.027291797905906502,0.09433829499976329,0.40779577148040724
MAP3K5,0.10901998451510984,0.036154829851044144,0.262095143364807
MAP3K6,-0.06179298550824214,0.10316983361149674,0.4235514085182896
MAP3K7,0.02007390582692329,0.42753602208335495,0.7473590762935393
MAP3K7IP1,0.058538132673076886,0.0010238414939261165,0.04125031126682325
MAP3K7IP2,-0.03730188226923101,0.14614111481127337,0.48755902859285283
MAP3K7IP3,-0.008465564699862869,0.6841615465328218,0.8891839382514654
MAP3K8,-0.08112270555219804,0.05143176493891523,0.3112899062581656
MAP3K9,-0.01390456087362643,0.5078362082203639,0.79877253863087
MAP4,5.605317385532511e-4,0.9606750824793562,0.9904987954305998
MAP4K1,0.021666649537088307,0.5702082078799415,0.8352956680168634
MAP4K2,0.013060979700550004,0.6732581507634978,0.8847478370043397
MAP4K3,-0.025902233758242247,0.3807759683796863,0.7142849986438673
MAP4K4,0.009160238132326083,0.7374775345946132,0.9112938783352312
MAP4K5,0.02278558257074149,0.3660931066711569,0.703216033023577
MAP6,0.013449677852563907,0.24186380377122432,0.5974771951349632
MAP6D1,0.0088243178269227,0.7593969922534372,0.9210824890076397
MAP7,0.1139770863626382,0.036213434978579144,0.26216557803941715
MAP7D1,0.07054987814560493,0.13045760969278658,0.46524539052180053
MAP7D2,1.152900178574067e-4,0.9958043266376383,0.9992263753587823
MAP7D3,0.021830527946428417,0.3288263076915303,0.6750078741599079
MAP9,0.05276243993406674,0.17745292152647435,0.527491062418746
MAPBPIP,-0.09063143767033062,0.011207874166337542,0.1472913181735414
MAPK1,0.018384449607142094,0.55104311764404,0.8250793976308833
MAPK10,-0.010957502975274872,0.2368001151874782,0.593057094348238
MAPK11,-0.0060508900116759455,0.657061493392451,0.8775899737069645
MAPK12,-0.02664470742307745,0.17411539651776647,0.5238904640544058
MAPK13,-0.0698463898983524,0.07374457061822771,0.3649455229345632
MAPK14,-0.05816803860199245,0.1824779114216408,0.5345903649050512
MAPK15,-0.04383996794505517,0.05818119590358238,0.328067301239664
MAPK1IP1L,0.007659341295330334,0.6770525697660094,0.8862991468492698
MAPK3,0.034778892666208996,0.4492971632246173,0.7632654260961137
MAPK4,-0.040168568899725844,0.0037460240748453393,0.0840275178987078
MAPK6,0.03133846804807787,0.2832275209879203,0.6371301413433346
MAPK7,0.03864860036859002,0.02865707003804796,0.23400954098652887
MAPK8,0.026219336791895812,0.07226290255790223,0.3613260104669269
MAPK8IP1,-0.03275018562912042,0.29585527129488975,0.6481044949185089
MAPK8IP2,0.0038190334385302237,0.7244962550048588,0.9060095228723714
MAPK8IP3,0.057377421967719576,0.05401850036290096,0.31819141270459533
MAPK9,0.004899745293269114,0.8357310831245256,0.9506721241569382
MAPKAP1,0.002958708854853696,0.8559722664831559,0.9581698820507571
MAPKAPK2,0.0353775184175827,0.08514742954505468,0.3887046950730517
MAPKAPK3,-0.01720895919642832,0.7077663997425991,0.8992758657201314
MAPKAPK5,0.004321115275412138,0.8415037970131964,0.9531482546381946
MAPKBP1,0.029262936603021737,0.21097664684193115,0.5657609099457742
MAPKSP1,0.01708301656181288,0.25638735648599764,0.6129871222698355
MAPRE1,0.04730341156181302,0.050634693594349994,0.3096251265490691
MAPRE2,-0.002264838127747515,0.9307749737117652,0.9817262736655792
MAPRE3,0.08128356387499999,0.01799237227988393,0.18673325339089578
MAPT,-0.015137923407966847,0.16217357274619254,0.508989434210676
MARCKS,-0.10618037391483527,0.1266529242226012,0.46049381222731123
MARCKSL1,0.15138664292582443,0.0011706186876751141,0.04400462066851452
MARCO,0.023340371365384287,0.6172100052839095,0.8590098151484562
MARK1,-5.514545604401277e-4,0.9770583574826791,0.9940082126776048
MARK2,-0.010351247570055531,0.7302585544232126,0.9089194399427886
MARK3,-0.016589560002747333,0.3924596692579946,0.7223697177842178
MARK4,0.027139125512363128,0.26747013455125684,0.6226269615127704
MARLIN1,-0.026295278120421386,0.035721308075826616,0.26095287348543816
MARS,-0.0671338559120885,0.018074565620358106,0.18727705215475562
MARS2,-0.024341593179945432,0.35035437703412387,0.6910834640660999
MARVELD1,0.04060887647115365,0.12049677924428503,0.45174260105351977
MARVELD2,-0.006269742116758469,0.6141387919228238,0.8574695963642555
MARVELD3,-0.025347842425824066,0.05477253361774269,0.3199254533329717
MAS1,-0.05950475024038498,0.007410608983750261,0.11726374517791324
MAS1L,-0.028964229660714418,0.13012940211815388,0.46496644634225354
MASP1,-0.014558019062088355,0.14981763047511396,0.4923669264655422
MASP2,0.008404455038461458,0.5027925310879946,0.7955732958935818
MAST1,0.02937649048076942,0.15673951135470138,0.5014962211192064
MAST2,0.032555206037087975,0.2418731265992173,0.5974771951349632
MAST3,0.20417941840384643,8.152304508994553e-5,0.01020136436247712
MAST4,-0.024708779489011252,0.39975765852967937,0.7278132308066568
MASTL,-0.023580790835164702,0.4217738796875413,0.7432245117786629
MAT1A,-0.0050773518351653075,0.8137639239572414,0.9435614166062897
MAT2A,-0.01229841824587911,0.745201420282763,0.9147572295537718
MAT2B,-0.022390878877747235,0.5449424824686465,0.8218727481911833
MATK,0.07579370694871805,0.045399416914481946,0.2927000212538935
MATN1,-0.0130691667637363,0.5484050260718083,0.8235320702800689
MATN2,-0.004043932147664717,0.8048549958507887,0.9401692413339361
MATN3,-0.02738994834478031,0.14934787797091464,0.4915591132293636
MATN4,-0.01647958739377267,0.10950215312280673,0.43500580143616124
MATR3,0.03882328875137341,0.3590728811310805,0.6970303516230363
MAX,0.011623610031592823,0.7051694920833759,0.8978832485803724
MAZ,-0.051019811664834845,0.04651306513548387,0.2958585877127118
MB,-0.0062311755731456545,0.5064781933265805,0.7979914045277915
MBD1,-0.03877624306936796,0.07085910499155997,0.35812451487049907
MBD2,-0.033854550781249826,0.05952506051365952,0.3304687285306316
MBD3,0.1468763370796711,1.600414626800241e-4,0.014452479902823095
MBD3L1,-0.04829328790247225,0.016499640133016618,0.17923183229180098
MBD3L2,0.023808744635988952,0.22400586782098159,0.5790580243598065
MBD3L5,0.017251882267856653,0.39268876770763195,0.7225620477768043
MBD4,-0.06703841716208697,0.31832181482507427,0.6669943560936648
MBD5,-0.012763707445054851,0.4475060636833088,0.7620481860807651
MBD6,-0.021861904442308407,0.7476009804015968,0.9160475473689367
MBIP,0.00500503445810488,0.8681525124979388,0.9615664232114678
MBL1P1,-0.016874837766483863,0.4129262845885139,0.7372171064160623
MBL2,-0.011550096168955862,0.46435538117043373,0.7720258284129748
MBLAC1,0.03292576720741727,0.157352289918766,0.5019980366971412
MBLAC2,0.02987167679189604,0.3096276058726276,0.6591043244701751
MBNL1,0.05555611644551282,0.07080762655867025,0.3579566558490534
MBNL2,0.03161080880586065,0.1567899151862944,0.5016064211182417
MBNL3,0.006929304282966846,0.8601378877467623,0.9595219644432129
MBOAT1,0.025737145054258233,0.28558165729462714,0.6389250294567507
MBOAT2,-0.07544689391483587,0.10220918982345768,0.4220241754555224
MBOAT4,0.026565345177198073,0.19708750662075697,0.551529116924658
MBOAT7,0.011455234556318398,0.8951108874799214,0.9706609644563151
MBP,0.1726147758021975,0.0019672136433107343,0.05924836609433325
MBTD1,-0.05261957901373612,0.3879012692036933,0.7186978960676477
MBTPS1,0.029588259311814025,0.2364957328437063,0.5926726395810458
MBTPS2,-0.0040880188324174845,0.8565422541202985,0.9582358680531123
MC1R,-0.007355662947802176,0.7992553844072467,0.9386524051863723
